wavelength,n,k
1205.0,1.6334624845168961,3.6116292883572677e-06
1210.0,1.6334765599429177,3.6274098199158505e-06
1215.0,1.6336082896027562,3.642755970144656e-06
1220.0000000000002,1.6341730511450563,3.6558931142065306e-06
1225.0000000000002,1.635101308126274,3.6670580003305856e-06
1230.0,1.636295234841917,3.676642061613845e-06
1235.0,1.6376570904868275,3.6850435205344763e-06
1240.0,1.639089353485768,3.6926671833856705e-06
1245.0000000000002,1.640486678789817,3.699459853176456e-06
1250.0,1.6417197879048935,3.703984179362464e-06
1255.0,1.6427012298339547,3.7071783278472474e-06
1260.0,1.6433493774966932,3.7103039540952353e-06
1265.0000000000002,1.6435829203469243,3.71464012550133e-06
1270.0000000000002,1.6434577179875072,3.7207263307380175e-06
1275.0,1.6433218020735634,3.7274884123937286e-06
1280.0,1.6432025007929614,3.7351582590613393e-06
1285.0,1.6430699732972447,3.742002521624408e-06
1290.0000000000002,1.6429242611027586,3.74801524771996e-06
1295.0,1.642771336964381,3.753539708835908e-06
1300.0,1.64261716899852,3.7589239413952934e-06
1305.0,1.6424677203219045,3.764520684640927e-06
1310.0000000000002,1.6423289491809825,3.770687389104205e-06
1315.0000000000002,1.6422068095749687,3.7777862970476577e-06
1320.0,1.6421072523751494,3.7861845963259784e-06
1325.0,1.6420362269421842,3.7962546492521457e-06
1330.0000000000002,1.6419996832417492,3.8083742982840504e-06
1335.0000000000002,1.641998103831479,3.822595804212619e-06
1340.0,1.6420109317516938,3.837692758733692e-06
1345.0,1.642035055803146,3.853485114505863e-06
1350.0,1.6420699451064462,3.869948131443622e-06
